Designator,Mid X,Mid Y,Rotation,Layer
C1,20.625,-16.25,180.0,top
C2,20.51,-25.45,0.0,top
C3,18.8925,-41.5,270.0,top
D1,16.3,-18.9,90.0,top
D2,16.2,-22.825,270.0,top
J1,19.4,-60.15,270.0,top
J2,24.98,-41.03,0.0,bottom
R1,17.2,-16.25,0.0,top
R2,17.1,-25.45,0.0,top
SW1,21.16,-27.825,90.0,top
U1,19.8,-20.85,180.0,top
